formula,target
AsS2,30.04599398996811
ScTlF6,0.04520160049610488
LiNi4(PO4)3,2.1480458556106892e-05
Mg2Sc3CrS8,14.860735900523862
Bi2Te4Pb,6.376737197858155
Ba2ZnTe3,30.89567853237381
Tl2AgI3,13.533576930546213
Bi4IBr3,20.937230092539203
Si3Ru2,0.0
GeTe(PbSe)2,21.360758151625745
PbBr2,2.8854228130965187
Mo2P3O13,4.6981946517658795
Mg2Cr3GaS8,23.772927199942046
YBiTe3,31.316701654345298
H10C2N2O5,0.674729625790535
Zn2As2O7,15.730736631548048
Li2ZnI4,2.864363350334478
MgIn2O4,13.684983382760056
KLiMnO2,29.125464380175618
BaNb2O6,15.932790158554583
Cs2RbBiBr6,1.5359496561526864
K4MnCl6,1.4196442311232722
Bi3NF6,5.827764752225712
RbCa2Ta3O10,4.944320651449588
Li6NiOF6,2.359329529087616e-05
NbTe7Br5O,0.5086830336027647
YGaO3,4.208916759246617
SrICl,0.18233200728445653
K3Na(FeO4)2,30.61612170153895
V3MoO6,16.653409360119937
ZnIn2Cu2S5,5.545181117008931
Mn3TeO6,12.056553816520875
MgWO4,1.5324377220558083
ZrBiO4,32.51526862834558
Ba3Ti3(BO6)2,13.046372743775395
TeO2,8.982808795384287
NO2,6.4809869194681164
Ba2Zr7O16,0.058953152128185735
Li2CoSnO4,16.930781833233326
KCrF3,20.229237873988907
Si(NiO2)2,0.502950823577651
LiCrCoO4,19.175452250063827
CdSiO3,6.4365416261303805
CaMgS2,1.0153937032637155
Ag2CO3,16.795915012287733
K2ScTlBr6,4.766935043606995
Ca2ZnGe2O7,3.451360412760928
LiGaAs2O7,7.137943629835025
LiNi2(SO4)3,3.788543275962951
Ba3Mo2(NO3)2,2.170358451419378
Cd4B6O13,5.863398869949302
CsCuTeS3,26.375933641137124
KInSe2,28.59492081836626
Sr3CoSb2O9,1.197945862105201
SnSO4,0.24159467952445396
Li2CoSiO4,6.543001659813188
CsBrO4,1.4506300892759738
LiAlGeO4,1.237339672808212
ZnH4(CO3)2,1.4111289344087623
YSF,2.1524528228749102
PS,11.034356623266024
CsSnF3,3.6870675239434894
SnPbSe2,5.592811533269942
Tl2TeS3,31.158928635283832
ZnCdSe2,20.563974959881463
NaNiPO4,2.3184310875576014e-05
NbBi2O5F,16.720940373555514
Li2CaTa2O7,5.887919524163308
NaAuO2,21.268617522682124
K3Li2Nb5O15,18.265211264047167
Cd4P2I3,24.83288272687853
CaCu(Si2O5)2,17.72649952716212
Rb3NiO2,16.13872716426868
MoPO5,16.823559511572746
BaCo2(PO4)2,9.968046463173854
ReNClF5,21.269211781009993
Sc(CuSe)3,25.098852447587944
NaAlSiO4,0.025650363463695154
NiSnO3,16.51130126517999
Li4GeS4,9.565674920923907
Tl3PbI5,8.988643040996301
MnZnTe2,10.546613682588832
KAgO2,10.441741571393212
CsVOF3,3.3784531922121586
Hf3SnO8,0.522293257398203
Cu2SiS3,21.16673364398621
Al2(SeO4)3,4.29691873678187
Ba5Hf4S13,25.148275168920808
HfTi(PbO3)2,8.279767131198467
Cs2ScTlI6,12.783757163424625
Cd2InAgS4,6.701837571574977
Mg2BN2Cl,0.2923482661566854
MgZrN2,24.305201510482743
CsY(MoO4)2,0.5669630597614699
K2O2,12.830589446533738
YCrO4,17.62381551065086
BaH2,8.897620458581617
LiCdCoF6,6.19981845154607
NaFeBO3,1.0580718113326957
In4GeSe4,16.173564525086093
KGaTe2,30.034209763728096
MgFeBO4,19.588352123898936
Sb6O13,13.698976113311412
CdAgO2,6.050944921730887
TiH8N2F5,0.0
CsMgNiF6,21.105826034062325
KCdF3,4.8805605819856674e-20
CsH3AuN,22.15547051283491
Cs2NaBiI6,15.85616462385209
In3GaTe4,0.0
ZnPS3,11.689093434934218
Li6FeO4,4.467246740886476
Ca3Y2(SiO4)3,0.06830311172806847
Te2Mo3Se4,0.0
SnPbS2,5.54104939945954
MnSi(AgTe2)2,11.271812237774752
Zr2(SeS)3,0.19065534685353033
RbH(CO2)2,1.2783420230033977
LiV3O4,0.03906698170471287
InBiSe3,27.974804201077397
CaZrO3,1.2471525002871349
SbI(OF4)2,14.114993908550128
YMoO4F,0.24288233821297542
HfCrAgS4,25.21382541222733
Sr2ZnMoO6,13.193934997530427
LiPd2Au,5.541083361245533
Al(MoS2)4,0.824380437477476
Cs2RbSbCl6,2.1872500123575196
Te4Mo3Se2,0.0
K5Na3Nb8O24,11.185429430783653
Pb3I2(Cl2O3)2,2.169661020254727
KGeBr3,31.384674552935323
H2O,0.0
Hg2AsCl2,29.784884976476917
Hg7(P2Br3)2,30.54359543915149
LiSb(PO3)4,0.5930293196808595
Li5Ni2O2F5,0.05660807981776645
Cd4Te3Se,7.627314640092512
Na6MgO4,20.174716663480176
Na2Sn2H4O5,14.172065664013003
TaCl4,5.781743645586888
Li3Cr2CoO6,23.68949791408967
Li3Cr3CoO8,32.30337130144364
CsPbBr3,24.83643733076604
CsPbI3,26.41990665999287
Ca11Si4SO18,0.8148408278537344
Cs3W2N5,23.913036813801913
Ge2TeSe,6.974796051528058
Ba7In2(Se3F4)2,28.767049331486692
Pb3SO6,5.764980646806851
LiCo2(PO4)2,2.8222547885712115
Hg3PClO4,13.491449942565941
Na6WN4,6.7628047620777645
MgTe(PbO3)2,5.920014377993287
CsBi4Se7,24.72999578989526
CoNi(PO3)4,0.5985825707618573
MnVAgO4,20.219350642457922
TlCuO2,16.499657442067335
Ca3SiBr2,11.154392985896026
SnI2,28.83824574369081
Na5Al(HO)8,2.6393272701197708
Ca6Sc(CoO4)3,30.8292609364821
Cd3(BO2)7,0.0
AsS,20.609201369723202
SrYGa3O7,2.6121600770305338
Hg2P2O7,19.35010822801015
In5Se5Cl,27.970129139454674
Ca3WO6,0.23996747498136706
LiGa(WO4)2,1.0278378566947932
ZnGaAsSe,16.07171673228151
RhF6,26.012144698796746
Ba2AgSb,21.84245072892507
Na3BP2,21.10643139409191
Ru2SeS3,15.968422547201028
Li2TeMoO6,2.85062462406607
K2In12Se19,22.80915567384743
Ni(H2N)2,22.6071146813907
FeCl3,31.664117271846347
Ba4Ti5PbO15,23.260355397542902
HgWO4,11.040492773089852
K2TiF5,0.0
Zn3As2,1.2293492659004086
LiTiCrO4,23.32878844061975
Al2CdO4,8.393263266252307
MgZn5N4,5.541047575148951
Zn8B3H3O14,8.519005171560854
Zr(MoO4)2,3.78399556421116
Ba4In6O13,0.0
LiSnN,28.8122958645881
Cs2KAsI6,18.059292409754146
MgTiN2,14.260345276780702
NbPO5,2.175553266141354
Ba3Cu2(ClO2)2,15.517619188143842
Y4Si2S3O7,9.242832102071006
Cr(AgO2)2,32.291569636230335
LiMnSbO4,8.457190096955069
K2Zn3SiAs4,6.412054489553884
In2AgTe3I,11.323310725394915
Al2(ZnS2)3,11.240791732643093
BaC2(SN)2,0.0589425480949367
Na6Mg2C4SO16,0.051434456670165114
Na2Nb4O11,8.986094554974745
ZnCdTe2,20.476033325778932
Nb6Tl2VCl18,5.283866799786113
TlIn2GaTe4,0.031428176271877085
Li2Ti(TeO4)3,20.65794715017738
Ca6V3Fe7O24,13.199053213544579
Be(BC)2,17.37117200170923
TiPHO5,8.978730809318025
KGaO2,5.484396034715344
Zn3P2,0.0
CuHgSCl,20.960987287563444
CsLiI2,0.4835538848480018
TlAgS,20.739836032581742
GaSeBr7,18.67140400092167
Rb3Mn2Br7,8.153619496066252
Pb(BrO3)2,2.1886943564672676
SrS2,18.004007971006885
Al2HgS4,29.722329398624563
H5IO6,10.424546746278477
LiCo(PO3)3,0.5585031191052368
Cu2SO4,14.704548227047813
Mg2Cr3InS8,28.094047748514996
Li2TiO3,15.349440899475011
CsHgSbSe3,32.04737002550056
Fe3B7BrO13,0.699617674085737
Li3H3N2,17.221263235340576
Mn(CuCl2)2,27.773917443189994
TaCuO3,29.66388878354055
CsCa2Ta3O10,5.013231801997413
Zn5Se4S,28.69619996389485
Sr2CaTi3O9,18.40501877911945
Li5CuF8,30.539045889453465
Cs2TlBiI6,29.976876332682316
ZnGaPS,25.768595827476474
LiVNiO4,3.858361744387432
Li6Zr6HCl18,0.0
Cd4Mo3WO16,9.701804816023278
LiTlO2,32.22404851693868
BaSr(FeO2)4,10.936593385659675
Cs2TlSbI6,27.50906982796969
BaV2SeO8,20.548850555605753
K3Zn2Cl7,0.03330970460050318
CsCu(BiS2)2,20.452128487962778
Sb5IO7,11.213239629729348
Li2FeF6,12.108517665877383
SiPN3,0.17370796082357037
RbY(MoO4)2,2.728190417091367
Bi2Se2S,29.04283389670159
Ca3Ti2(SiO4)3,0.0
Li4MnSi2O7,0.77312278257879
Li3NiO3,32.283534658913304
VInO4,5.879464188024432
BaVSi2O7,4.2981238362583944
RbAgTeS3,25.415911586144464
Cd5Bi6(Cl3O2)4,8.727471262798877
YNO4,3.9592439739720526
TeH3CCl3,3.8752419470315
K2TeBr6,16.102028262810535
Y2Mg3(GeO4)3,1.7376795390566115
RbNO3,1.7785875291815758
YMnO3,0.0
Sr2ZnWO6,1.0215463587295237
NaNb3O8,14.995323392143387
Ag4Bi2O5,27.681800640039466
CrH18I7N6,24.16168215417493
RbV2CrO7,16.019388994200582
Cd2GaCuTe4,7.3858215485590435
Pb2Se(NO4)2,11.218739215169936
MnNi(BiO3)2,27.75341218532239
LiMnF5,6.363005698314433
V2ZnO6,15.907937122156623
Y6Zn(GeS7)2,18.25512246505744
MoSI,18.269457333287082
Cs5YO4,10.614418563632832
Ca5MnO6,1.5061251631021133
KVMoO6,5.3001403108922265
Sr4SnN4,23.941065094162813
Cs2Ni(PS3)2,28.976597100012157
Ca2Al2O5,0.3071587847902015
Mn3Ga2(GeO4)3,8.739023685160472
RbSnCl3,32.31711429214802
InSn2I5,22.39669069018693
Cs2ScAgBr6,5.335625518183981
BeAlH5,1.9441988470179036e-05
Li3IrN2,29.950806291177358
NaTa3O8,6.363858808852417
CsSnCl3,32.279827237556354
CrBiO3,17.754488060585764
LiMoS2,31.260724352356767
Na2Hf2O5,5.108674235063557
Li2(CoO2)3,31.651418726653457
TiNF,21.07067713170254
Li3Zn2SbO6,5.515796308659201
Ba4Li(BN2)3,11.021714791734361
Li7SbO6,0.9485546090776186
Li4TiV3O8,21.595107021076277
Ba4LiGa5Se12,26.032105780354826
SnH10Br4O5,15.871470126690793
PdSeO4,30.602051073403903
Hg,32.553720589970744
Na5CoSO2,24.37395776935621
Li2VO3,26.110164587252843
AlVF5,0.32853643625594825
Cr2SiO4,14.03965876672568
Os(OF2)2,16.886310011641203
NaLi3V4O12,3.821849894479861
Mn5P3ClO12,1.2737574076184948
NaV3O8,16.0851381495562
Ba4Ti3O10,8.789445247373148
Li2CuSb,29.121752345005607
Cs2RbScBr6,2.0167865686530195
MoSCl,5.972318941234655
MgTi2O5,6.866384706341726
Cs2KAsCl6,1.5363422289731021
BiBr,24.818609948301155
AlCdSbTe,24.00700844164258
TiSCl6O,8.988675488724034
Li2FeSiO4,1.0237616505519003
Sr3Nb2ZnO9,5.190204062883067
FeAsO4,14.716728000740556
Mg4TiN4,21.10774458219665
SiP3RuO11,0.0
NaAlH4,12.49121694374634
P4S5,11.195855927263013
CsV3(TeO6)2,12.61363953522065
V2Cd3O8,8.511640613442994
Sr5W3O14,7.9183660818934705
VPbO3,28.893404830060366
Na3TiFe3O8,10.79615235339111
CuH4(OF)2,14.9127159952891
CrGeSbO6,11.17657673266847
LiIn(MoO4)2,5.333248797877252
H3N,0.11193017303434286
Na2Ge2O5,2.419283699964343
NaSr4(SbO4)3,13.836339387176652
BeSnP2,5.950447257299283
YSb(PbO3)2,12.39898538783347
ZrBrN,27.148029202402572
InAg(WO4)2,15.977735516825728
Rb2MgO2,21.139892291310616
WSeS,0.018632881542156754
CsInI3,21.84099538103969
Bi2IBr,18.270910555489277
Tl2SiHgSe4,11.444877250897191
Mg(GaO2)2,12.065059720348676
Y4MgS7,25.034524073964313
Al2CoO4,1.9910914816315937
Na3VO4,0.0044460719606945
HI3O8,11.16475767108035
CsNO3,0.7473693532462183
Na4PbO4,32.10926611642693
Ba4Hf3S10,27.59369536976927
Cs3NiCl5,0.0
Te2Mo,31.310124521778537
LiMoP2O7,0.2823546571502202
Li4TiCrO6,27.584427502504138
TeMo2Se3,1.577049843837075
In3GaN4,2.0168609662084678
BaY2ZnO5,2.2779675496143423
Na(LiSi2)3,5.38047115569535
Li2Ni3SbO8,3.1334685395852886
Ca5W(N2O)2,12.633845488473963
Li2Ge2O5,1.3054422350748347
K3VO4,0.5530893838930606
Na2CoSiO4,5.932611759178674
Cu2(SO4)3,10.567074881715055
LiCaH3,13.349358068227415
MnCdS2,10.897762611476468
InTe2O5F,2.1832319824362187
CrSi2,10.471684509196258
Y(HO)3,0.04028694397611628
CaInI3,5.25673626383688
TcO3F,11.285281698128136
CsAgBr2,12.264403064789628
Rb3YO3,11.027862233103532
Ba5(GaSe4)2,22.722672079891286
Tl3PbCl5,2.182015422061652
Sr3Hf2O7,0.04333994512052022
Li8WO6,2.3793959297416447
VAgTeO5,11.134994744729312
H6C(SN)2,8.310848387763246
TlCu7S4,21.279806823491686
Sn3Te2Se,6.0701425151728765
Te3Mo2Se,0.0
Li2TiV3O8,5.366842355268863
Cd2TeSe,6.711888946999964
Na2VPO6,3.65606763939526
CuHgSI,11.388210957891497
Hf2SN2,20.24533439888938
Cs2InBiCl6,29.71703978820767
MnGaFeO4,19.14094592273967
SrI2,0.20553885671808714
NaAlSe2,12.536388645354826
LiVOF2,18.69837640186401
TaTl(GeO3)3,0.23129950416073355
GaCuTeSe,5.5430883737678736
K2ScInBr6,16.64456064712056
Bi4(SeS)3,32.09886125779277
Al2CdS4,12.596718970467066
Bi2Te2SeO10,2.188338202156449
Ag3AsS3,23.890746302807013
Ta4Te9I4O,10.30141929555555
Cs2YAgI6,9.096301149728223
Rb12Sn2Sb6O,0.0
In2Ge2O7,17.989939139197002
HgP2(PdO4)2,0.048790742928909926
CaBiO3,5.31344587199503
PtSeS,21.57323060384929
Cs2InSbBr6,11.329770486163358
Mn3Nb2ZnO9,19.621126709935695
MnFe(PO4)2,28.33255774532119
CsCaI3,0.058857580571007734
In6S7,10.860467557807063
TlI,20.283783996197077
AlN,0.05013372861070979
Cs3InCl6,0.32751477979859905
LiSnCl3,0.05922900008398333
Mg4Se3S,9.737654184460425
Sr2ZnPb,0.03623530498800796
Na2SnO3,10.28481993368538
Sr3SiO5,0.14297708330593867
Ba5Mn3O12F,23.8091327786618
Li2H2SeO5,0.002540845839630356
CdSeO4,12.672851057665321
OsO2F3,10.361683228352007
Tl5SnF9,3.655120357102723
TlPb2Cl5,1.5094327448494835
NaYTiO4,10.362075052713383
PH3CS3,18.276985598736104
Cs2ScInI6,21.332222368794667
H2SeO4,0.928684292450148
PbO,8.972500662084023
Rb3Mo2Br9,20.59938680573267
Cu3SbS3,31.62354841838041
AgTeO3,28.80516919983247
RbMgNiF6,21.035296581158264
Ga4GeS4,26.655764041702056
SnTe(PbS)4,11.249686513586125
MgZnS2,10.333755898751905
PdSCl,16.15061091394404
Ge2Bi2Te5,6.131326265981513
Mg2TiO4,10.230756903792
CrPbO4,23.494438046987312
Rb3Sc(HO)6,0.8493359193194192
TiAg2(IO3)6,13.421911201069992
K2LiPdF6,9.658007334406497
Mg2GeO4,1.320967875667513
P2Se5,31.542890151944153
MnBO3,16.107280844676126
CdH2SeO4,0.23580381532577638
Tl3In5Se8,0.7956187841833398
LiZnBO3,0.040329782045015763
Hg2Mo5O16,13.65052930186383
Li2Cu(WO4)2,28.844114867584057
K6CoSe4,8.485675155361342
MnSeO3,1.0185867064647909
RbNi2F6,10.986443758429797
HfBiO4,32.57369439882583
Na5CuCO5,11.108645497595235
Co3Sb4(OF)6,8.201372077047013
Te4Pb5Se,21.251740203419516
AgBi3PbS6,10.010644027427897
V2Ni(TeO5)2,21.100893294336824
Mg2H2O3,0.8246584492848628
Ca4Tl2CO9,21.15426448100477
KSb(MoO4)2,11.257125215811946
Ba3In2O5F2,15.100599057321896
Mn2HO4,17.721023047068613
InSnCl3,18.567493061886342
Sr5P3O13,5.444092011083321
Ba5P3O13,0.0
MgGeO3,0.2261845391975196
BaCdS2,25.78283644863411
Hg2Pb(SI)2,27.84645053340306
TlInF6,4.742971525310154
Sn2GeTe3,6.345187325231216
Na6Ti2O7,0.47895967290423364
Sr3Ti(GaO2)10,7.956523964720262
Cr2HgO7,21.015734659296754
SbSI,28.71500906457204
TaTiSbO6,13.507519142822463
Cd3(PO4)2,7.969669171649393
Ba4CN4,30.181420608141817
Sr2MnSbO6,25.320352511338196
Sr3Fe2O5,0.0
Na2SbAs,11.200624273494622
RePbClO4,1.0278915793454888
BaO,13.491816161064376
BiPbO2F,12.380848175820411
KSn2I5,23.132302606219078
Rb2Ge2O5,4.708040632570472
TlCu3Se2,5.297330928566344
Tl4Pd3Cl10,31.21947734100228
K2ReCl5O,0.0
NbCoO4,29.521068159189213
Cd2GaCuSe4,5.806319815878128
ZnInGaO4,25.460465329613303
Ag3AuSeS,0.0
LiAlPdF6,0.0
AlVO3,25.122487618082395
MgMn3Te4,26.66912104562082
Tl3SnI5,13.214618882407011
Sr5Nb4O15,9.25703028810991
Ca2Ga2GeO7,2.681606435211198
SnPb4S5,6.97048432282948
Ge(SbTe)4,3.3783703472799234
CsGe,30.97941122662148
TiNbSbO6,18.234417879497723
Ag2O3,16.538363236236297
Co(Bi3O5)4,31.221857997298336
Hg2TeO5,5.932271099375425
Cu10Hg2Sb4S13,5.689943302083071
KSn2Br5,11.281793421292623
MnTeMoO6,15.247417228261046
Co3P2(HO)16,2.289530915177309
K2Li2CoO4,29.92077908576391
Ba3Cd(SiO4)2,0.3602163575709029
Y4MnS7,21.435361666298412
Cs2NaTlBr6,8.577685150669645
Si(AgO)4,25.373855423024306
Ag2BrNO3,19.555183951873857
LiMnCO4,28.13534302378319
Li3InBr6,8.737151871467033
Pd(PbBr3)2,32.54541608444644
Sr5(TiN3)2,17.447115806687254
MnV4FeO12,18.651258496042143
PdI2,32.54369068685269
ZrTi4(PbO3)5,10.80167076418714
Sn4TeSe3,29.21789214774372
RbTeAu,0.0
SrCu(Si2O5)2,21.335238318559906
In3AsSe3,4.48787497468836
Cu3P(SeS)2,11.325703645069847
Li2Ti6O13,5.336579669583091
NaMo(PO4)2,7.659215398421833
Ba(CuTe)2,14.72053226856408
Al2PdCl8,7.4454438107055125
Ba2TiMnO6,31.76674536046883
Bi4I3Br,28.309441215050473
Na2Ge4O9,4.65348782187422
Ba2CuGe2O7,5.108504555228366
ZnAg2P2O7,7.500402233140337
RbN3,0.20705200917425695
CaTi2FeO6,22.48281125639829
Ba(InSb2)2,6.806363991077598
Li2MgMn3O8,28.307782053396537
CdIBr,15.25734669505552
Zr4N2O5,12.615036341875797
Li4Cr3CoO8,25.678971088408375
Cs3Tl2Br9,0.9372877431324709
Rb9Co2S7,0.0
SiO2,0.0
Zn3Cd3(BO3)4,7.205567971746814
Zn2SnO4,8.390594614619308
ZnAs,16.5672299754124
MgVAgO4,13.406278611377745
SeCl,18.59451816355991
NaCuP2O7,25.171278219335917
NaNbWO6,2.8854474413478526
BaPdCl4,12.718157655788875
Ba3MgGeN4,22.325000538884836
Y2MnS4,26.710089709811257
NClO,28.159494240370552
Li3Mo2(PO4)3,0.03339098369522464
Cd2P3I,31.758759232183216
Sc2ZnSe4,5.0118772147233885
Zn3(BO3)2,2.804498559610681
AgSb(Te8Pb7)2,21.506894768030875
Ti(SnO2)2,29.337686896066263
CoPO4,24.49353343496374
Li6PS5I,10.920955849077744
Li4FeSi2O7,0.02739830984901088
RbGeCl3,10.743858646634965
ScTa(PbO3)2,10.754915880347937
AlInGaSb3,5.547095114165352
Cd2Ge7O16,16.454867903007873
Y6Zn(SiS7)2,19.057791764563074
SnIBr,15.987246733052135
Na3CuO3,32.631046228265255
Cs2InGaI6,29.553709056219844
Cu2Te2Br2O5,21.525556847956732
KSO2F,0.004445871254525503
RbBi2Br7,5.328122333868868
YAgS2,18.428165440590362
Li4CuSbO6,16.42235362942016
TiP2O7,6.864169966185717
Li4Cr3GaO8,2.0476278161464174
Sr2HfTiO6,10.557650254645427
BaAl4Se7,12.291583670509317
SrWN3,32.629972928542614
Te6Mo2W,29.119209829378573
BaY2PdO5,18.130268079785637
NaCuPO4,21.621326040749658
Pt4SeS3,2.1723896815067554
Ag4Se(IO2)2,18.45461973374078
Sr3CdO4,15.5679096488302
Ge(TeO3)2,0.24278812696539065
Zn3SbN3,30.181918277392082
TiAgF6,2.822708483363567
Li3Fe3NiO8,16.1619449239532
GeTe5Pb4,21.43071782259663
Ca2CoSi2O7,1.298880125885022
Ba2Si3Ge5O18,0.8791574662314281
LiNbNiO4,0.004427829052630162
CdIn2SeS3,18.77506719007087
Tl2CuAsO4,25.89045515042092
YCuO2,8.982328406797553
Y2Mo4O15,1.5159261902162215
P4S3I2,24.528305334865056
RbAlAgF6,0.0
Sb2AsS2,6.93321598640539
Na6MnO4,24.573422876193725
Rb3InO3,20.61040279745761
K2LiIrF6,0.002054526375565306
Na2TiNiO4,18.190722154455777
LiNiO2,21.761935995817872
KSnO2,13.594021682579857
SrCaTi2O6,19.016671179671658
NaNO3,1.3439602820337326
InTeBrO3,5.179929204441916
P4Se3I2,25.693416246406066
Li6V3P8O29,32.118560514460064
Li2Ni3SnO8,1.6579306289809834
AgB3O5,9.069250403006505
Sr2CoSbO6,0.0
Cs3LiI4,0.21038745271216974
K2Ni2(SO4)3,1.9679816297038393e-05
MnCd4S5,6.768170051004003
Ba2NbFeO6,16.48515498915234
SrCuTeF,27.06576911258748
Cs2LiTlCl6,19.41754001188832
HIO3,3.6914759640858117
Ca3Ta4(O6F)2,0.5785327329030068
Na6Cd(SnS3)4,29.009043063131866
FeMoClO4,17.6801911767479
CaCrH2O5,5.325847431235302
HgH12(ClO7)2,0.5858075299871082
Ba3BPO7,0.5132715693083865
Mg14MnZnO16,2.909190522236428
Bi3BrO4,12.223259996020904
Tl3PdCl5,30.218901163663425
K3ClO,24.963234556731198
MnZn3(FeO2)8,16.90294111623177
In(BiSe2)3,15.879662045239037
CaH2I2O7,0.5951509087737232
RbCaH3,2.1820024784127123
Hg3AsBrO4,23.91383901653415
MnZn4Se5,6.305808469512895
CuH6(SeO4)2,10.139919226503318
CdCu2Sn3S8,10.493485842208305
Y2MgTiO6,2.177133934932001
V2CuO6,8.035657738800296
MnSiO3,3.136093624493198
Cd3(InSe3)2,24.505658336887944
CaTi2MnO6,19.529762078033123
Li4CuNi3O8,2.4100010166630095
Sr11(Ge2N3)2,0.0
AuBr,15.168034832848566
LiBeSb,31.463902456424268
Sn2SeS2,15.819911932335561
TiNbHO5,3.857323338009784
Li4CrO4,16.092543211452607
InCuO2,12.605827668248226
SrTiSi2O7,0.4702526552352114
InPbCl3,5.31004845534936
NbCuO3,30.938088900344653
BaNb4O11,6.900736529365524
Sb3AsS6,27.804343333171023
CdBiS2Br,23.57808524996695
NaTiPO5,6.648683195009883
Zn2SiH2O5,1.7848426907892443
Li2SiNiO4,0.7254314499727694
KNaNb2O6,10.04584245346617
ZnH4SeO6,4.0142954020317285
AsCl5,16.304539462660404
Cs2RbTlCl6,9.734411706655942
Na2Sn2Se5,29.297249714093066
ZnTe6O13,3.8756386247124754
Cs6Si2NiO8,2.2861244548903046
CdInAsSe,2.0507536669695643
Sc3Al3C2O5,28.929636846058145
MgAlH5,1.2486654235201013
Na2Ni(H7N3)2,13.765147215915244
VBiPbO5,6.894487092067577
AlTlO2,13.411775290189976
Sn2Sb2S5,25.035448240703058
RePCl9,20.124605353465274
RuSeS,18.180191786434545
CoH12(BrO7)2,10.212848949663144
W3(SeS2)2,0.14213511953438865
Na2Ca(AsO3)4,6.2924814337739345
Bi2WO6,8.64939323567125
Cs2Sn(H2N)6,6.649963303034356
Al3GaN4,2.040937270209352
Li4Cr3NiO8,16.080748817994305
Te6MoW2,29.043850354603496
AsPPt,32.60629698303681
Sr2YTaO6,0.22260606984732087
InCu(PSe3)2,2.34609398098386
AlSeBr7,18.671132529092688
Mg3(HO2)2,0.20148869729743504
Mo3(Se2S)2,0.0
SrH2I2O7,0.5957648082787033
InGaS3,24.727275889793674
YZnCuAs2,11.059841904744271
Ca(GaS2)2,6.082153276968306
YAgTe2,30.696115510293193
Cs2Mo5O16,3.6341727807306294
CdHg2SeO6,11.45455592075285
Ca3PbSe4,21.257170711792625
Li2In2GeSe6,25.929850802391513
Bi12PbO20,26.33767684181857
Ba3Zr2S7,22.727399969956153
Tl3GeF7,0.9563161763215654
InCuTeSe,0.0
MnTlI3,21.320394314313702
P4Os,27.91001280161381
Cu3P8(Se2I)3,29.685932846515932
Rb2MnBr4,6.27983701572444
Ba2AgBi,16.50133836863751
CaZn(GeO3)2,7.296631741339228
Li2MnV3O8,31.204622021554922
Li5NbO5,0.05889093943292461
V2Ag6As2O13,24.845736326809313
Nb3Ga2Cl9,30.955127436722407
Li6Cu(B2O5)2,3.1739809904750595
MnMoO4,6.568607137911771
Mo3(SeS2)2,0.0
K3Bi2I9,8.988623273800206
Na2CO3,0.3734028826591535
K3Mo2BrO7,3.2310713291890107
Rb3Bi2I9,12.885569899665233
Na3NO3,28.902661575527688
Mn3(HO3)2,25.281808949491673
Tl4PbI6,15.107887445621907
Li2SiSnS4,23.909548735926197
WBr4,0.6591240677343178
TlAg3S2,27.967686062041714
CsGeBr3,32.3105196515873
KCu7S4,6.531766639334088
Rb2PdI6,7.266951820325684
Si(Hg2Se3)2,6.234459917659394
Li3MnO3,18.846845000602357
AgSbO3,5.547457108788891
TlCdI3,17.829589734588964
Na3CuSnSe4,21.058858989856475
BaCoSiO4,3.2087950294609042
Cd4AsPI3,26.754599458438115
Sr2Fe2O5,14.793486639135162
Cs2ScTlBr6,3.5763129257218806
Cs3Li2I5,0.5108615016992385
KNO2,6.38896558532677
Tl4GeI6,20.24324385175013
Li2WS4,23.913877337122887
SrHgAs2O7,19.976333974296466
NaFeN,21.817526624005165
CdH4Br3N,8.316286883109532
RbNb4Br11,0.4283036428629531
Li3FeO4,9.860099202700486
Y4CdMo3O16,6.887311891982397
KNa2AlH6,3.791415298945001
Sb2Te,5.543084541482936
SrLi2Nb2O7,17.593881810016214
Cd(PO3)2,0.26478842411913167
Na3SbTe3,30.7247917953428
CaTlI3,1.5336670517854245
Cs3CuTeS9,28.914265639144297
Li4Fe3CoO8,17.243292515902496
TlCNO,5.873804065359928
P3Pb5IO12,8.266986806764193
Te2Cl,21.765847150168163
In2HgO4,1.841290175990771
Rb2LiTlCl6,15.80401065503539
BaGa2GeSe6,27.97629841681034
TlGaSe2,0.0
Li5P(S2Cl)2,5.168212727282298
MgTi2ZnO6,2.8819575887694673
Cs3Cr2I9,28.738736000697063
NbIn(TeO4)2,10.432793682429748
Ca3FeRhO6,29.43404090375139
MnZnCdTe3,15.447853261922246
K2SnBr6,9.108044075741471
Cs2NaAsCl6,2.188816216153317
P4Ru,24.966993548981513
Li2MgZrO4,1.2743360128124268
GaAg(PSe3)2,13.762916606758003
Na3Bi(BO3)2,2.838561959787355
MoSe2,32.25501990109142
Ba3SrTa2O9,0.18902295547349496
CsH,8.658330617539278
Zn5SeS4,23.910097020797622
YV(SeO4)2,13.864746203799246
Na4Cu(AsO4)2,28.355244255188524
CaY2(GeO3)4,2.1674633978524005
In4Br7,14.792665108345785
VAg2AsO6,27.9741998216048
Y6PdBr10,16.54109901138524
HgH2SO5,12.400852242302077
K2ScAgCl6,2.8400948311643504
Pb2CCl2O3,2.391492805520689
Ba2YGaTe5,11.144298497786567
BaV3O8,21.878202949731303
NbI5,16.73053206192098
K2Mn(NbCl3)6,30.956759055575233
VZn2P2O9,2.7507777473523034
K4Re2Cl10O,0.0
